X 1: Position X,Unit,Category,Collection,Y 1: Position Y,Unit,Category,Collection,Position_Z
-495,um,Spot,Position,-653,um,Spot,Position,625
-532,um,Spot,Position,-616,um,Spot,Position,626
-588,um,Spot,Position,-586,um,Spot,Position,629
-608,um,Spot,Position,-548,um,Spot,Position,627
-617,um,Spot,Position,-522,um,Spot,Position,625
-676,um,Spot,Position,-484,um,Spot,Position,629
-558,um,Spot,Position,-664,um,Spot,Position,634
-530,um,Spot,Position,-653,um,Spot,Position,634
-567,um,Spot,Position,-635,um,Spot,Position,633
-590,um,Spot,Position,-613,um,Spot,Position,633
-626,um,Spot,Position,-608,um,Spot,Position,635
-634,um,Spot,Position,-538,um,Spot,Position,630
-662,um,Spot,Position,-512,um,Spot,Position,631
-589,um,Spot,Position,-656,um,Spot,Position,639
-632,um,Spot,Position,-639,um,Spot,Position,643
-599,um,Spot,Position,-637,um,Spot,Position,639
-644,um,Spot,Position,-584,um,Spot,Position,637
-658,um,Spot,Position,-558,um,Spot,Position,638
-637,um,Spot,Position,-663,um,Spot,Position,650
-662,um,Spot,Position,-610,um,Spot,Position,648
-659,um,Spot,Position,-662,um,Spot,Position,652
92.4,um,Spot,Position,-588,um,Spot,Position,564
108,um,Spot,Position,-579,um,Spot,Position,563
-110,um,Spot,Position,-566,um,Spot,Position,566
138,um,Spot,Position,-562,um,Spot,Position,560
-3.74,um,Spot,Position,-558,um,Spot,Position,565
-78.5,um,Spot,Position,-548,um,Spot,Position,567
21.2,um,Spot,Position,-535,um,Spot,Position,562
-92.2,um,Spot,Position,-516,um,Spot,Position,563
-31.8,um,Spot,Position,-517,um,Spot,Position,564
-164,um,Spot,Position,-483,um,Spot,Position,565
-58.6,um,Spot,Position,-480,um,Spot,Position,565
-221,um,Spot,Position,-473,um,Spot,Position,565
-179,um,Spot,Position,-441,um,Spot,Position,562
-241,um,Spot,Position,-423,um,Spot,Position,564
96.5,um,Spot,Position,-653,um,Spot,Position,572
158,um,Spot,Position,-647,um,Spot,Position,568
14.2,um,Spot,Position,-642,um,Spot,Position,571
65.3,um,Spot,Position,-637,um,Spot,Position,573
101,um,Spot,Position,-633,um,Spot,Position,570
137,um,Spot,Position,-633,um,Spot,Position,569
-178,um,Spot,Position,-603,um,Spot,Position,573
82.3,um,Spot,Position,-603,um,Spot,Position,569
57.4,um,Spot,Position,-598,um,Spot,Position,569
-43.2,um,Spot,Position,-597,um,Spot,Position,573
42,um,Spot,Position,-582,um,Spot,Position,569
65.3,um,Spot,Position,-572,um,Spot,Position,569
-193,um,Spot,Position,-535,um,Spot,Position,571
-152,um,Spot,Position,-520,um,Spot,Position,568
-219,um,Spot,Position,-506,um,Spot,Position,572
-184,um,Spot,Position,-502,um,Spot,Position,571
-213,um,Spot,Position,-415,um,Spot,Position,567
137,um,Spot,Position,-667,um,Spot,Position,575
3.7,um,Spot,Position,-663,um,Spot,Position,577
-124,um,Spot,Position,-656,um,Spot,Position,579
-18.8,um,Spot,Position,-634,um,Spot,Position,575
-63.4,um,Spot,Position,-634,um,Spot,Position,576
-100,um,Spot,Position,-628,um,Spot,Position,577
81.2,um,Spot,Position,-631,um,Spot,Position,575
-78.9,um,Spot,Position,-619,um,Spot,Position,576
9.77,um,Spot,Position,-614,um,Spot,Position,576
-210,um,Spot,Position,-606,um,Spot,Position,578
-120,um,Spot,Position,-602,um,Spot,Position,576
-132,um,Spot,Position,-585,um,Spot,Position,579
-214,um,Spot,Position,-578,um,Spot,Position,576
-74.5,um,Spot,Position,-573,um,Spot,Position,575
-241,um,Spot,Position,-550,um,Spot,Position,578
-244,um,Spot,Position,-534,um,Spot,Position,578
-235,um,Spot,Position,-458,um,Spot,Position,576
-192,um,Spot,Position,-662,um,Spot,Position,587
-93.5,um,Spot,Position,-662,um,Spot,Position,584
-179,um,Spot,Position,-649,um,Spot,Position,584
-221,um,Spot,Position,-647,um,Spot,Position,587
188,um,Spot,Position,-629,um,Spot,Position,566
503,um,Spot,Position,-625,um,Spot,Position,566
310,um,Spot,Position,-619,um,Spot,Position,562
397,um,Spot,Position,-615,um,Spot,Position,563
579,um,Spot,Position,-607,um,Spot,Position,563
222,um,Spot,Position,-602,um,Spot,Position,562
543,um,Spot,Position,-587,um,Spot,Position,562
299,um,Spot,Position,-669,um,Spot,Position,573
333,um,Spot,Position,-668,um,Spot,Position,572
483,um,Spot,Position,-668,um,Spot,Position,570
223,um,Spot,Position,-661,um,Spot,Position,572
247,um,Spot,Position,-663,um,Spot,Position,572
408,um,Spot,Position,-662,um,Spot,Position,570
507,um,Spot,Position,-664,um,Spot,Position,570
192,um,Spot,Position,-660,um,Spot,Position,571
597,um,Spot,Position,-657,um,Spot,Position,572
429,um,Spot,Position,-648,um,Spot,Position,568
367,um,Spot,Position,-638,um,Spot,Position,569
539,um,Spot,Position,-637,um,Spot,Position,568
232,um,Spot,Position,-632,um,Spot,Position,570
449,um,Spot,Position,-634,um,Spot,Position,567
577,um,Spot,Position,-632,um,Spot,Position,568
279,um,Spot,Position,-650,um,Spot,Position,575
716,um,Spot,Position,-627,um,Spot,Position,565
706,um,Spot,Position,-573,um,Spot,Position,565
922,um,Spot,Position,-566,um,Spot,Position,566
860,um,Spot,Position,-554,um,Spot,Position,567
810,um,Spot,Position,-550,um,Spot,Position,563
839,um,Spot,Position,-540,um,Spot,Position,561
855,um,Spot,Position,-531,um,Spot,Position,562
914,um,Spot,Position,-518,um,Spot,Position,564
950,um,Spot,Position,-472,um,Spot,Position,563
965,um,Spot,Position,-469,um,Spot,Position,566
1007,um,Spot,Position,-455,um,Spot,Position,563
1010,um,Spot,Position,-422,um,Spot,Position,564
645,um,Spot,Position,-663,um,Spot,Position,571
655,um,Spot,Position,-618,um,Spot,Position,570
769,um,Spot,Position,-606,um,Spot,Position,572
798,um,Spot,Position,-602,um,Spot,Position,573
738,um,Spot,Position,-601,um,Spot,Position,572
865,um,Spot,Position,-582,um,Spot,Position,571
770,um,Spot,Position,-574,um,Spot,Position,568
964,um,Spot,Position,-558,um,Spot,Position,574
918,um,Spot,Position,-541,um,Spot,Position,569
1015,um,Spot,Position,-537,um,Spot,Position,573
991,um,Spot,Position,-509,um,Spot,Position,569
726,um,Spot,Position,-664,um,Spot,Position,578
698,um,Spot,Position,-660,um,Spot,Position,577
781,um,Spot,Position,-648,um,Spot,Position,580
836,um,Spot,Position,-633,um,Spot,Position,579
809,um,Spot,Position,-616,um,Spot,Position,577
895,um,Spot,Position,-595,um,Spot,Position,576
1011,um,Spot,Position,-581,um,Spot,Position,579
802,um,Spot,Position,-676,um,Spot,Position,586
848,um,Spot,Position,-676,um,Spot,Position,587
918,um,Spot,Position,-637,um,Spot,Position,584
873,um,Spot,Position,-633,um,Spot,Position,581
977,um,Spot,Position,-634,um,Spot,Position,587
924,um,Spot,Position,-608,um,Spot,Position,581
987,um,Spot,Position,-601,um,Spot,Position,584
1022,um,Spot,Position,-595,um,Spot,Position,584
919,um,Spot,Position,-661,um,Spot,Position,589
985,um,Spot,Position,-655,um,Spot,Position,593
1238,um,Spot,Position,-650,um,Spot,Position,565
1042,um,Spot,Position,-434,um,Spot,Position,564
1078,um,Spot,Position,-420,um,Spot,Position,566
1040,um,Spot,Position,-399,um,Spot,Position,561
1089,um,Spot,Position,-373,um,Spot,Position,562
1113,um,Spot,Position,-346,um,Spot,Position,562
1142,um,Spot,Position,-330,um,Spot,Position,562
1179,um,Spot,Position,-281,um,Spot,Position,562
1210,um,Spot,Position,-260,um,Spot,Position,561
1101,um,Spot,Position,-482,um,Spot,Position,574
1040,um,Spot,Position,-477,um,Spot,Position,569
1091,um,Spot,Position,-467,um,Spot,Position,569
1107,um,Spot,Position,-417,um,Spot,Position,573
1167,um,Spot,Position,-399,um,Spot,Position,572
1125,um,Spot,Position,-395,um,Spot,Position,568
1173,um,Spot,Position,-360,um,Spot,Position,569
1203,um,Spot,Position,-350,um,Spot,Position,571
1227,um,Spot,Position,-303,um,Spot,Position,572
1393,um,Spot,Position,-284,um,Spot,Position,573
1266,um,Spot,Position,-281,um,Spot,Position,569
1060,um,Spot,Position,-597,um,Spot,Position,581
1046,um,Spot,Position,-557,um,Spot,Position,580
1036,um,Spot,Position,-512,um,Spot,Position,578
1219,um,Spot,Position,-405,um,Spot,Position,578
1233,um,Spot,Position,-380,um,Spot,Position,578
1220,um,Spot,Position,-347,um,Spot,Position,576
1268,um,Spot,Position,-348,um,Spot,Position,577
1350,um,Spot,Position,-291,um,Spot,Position,578
1315,um,Spot,Position,-260,um,Spot,Position,576
1254,um,Spot,Position,-667,um,Spot,Position,584
1111,um,Spot,Position,-587,um,Spot,Position,582
1106,um,Spot,Position,-556,um,Spot,Position,585
1081,um,Spot,Position,-550,um,Spot,Position,581
1191,um,Spot,Position,-495,um,Spot,Position,586
1227,um,Spot,Position,-483,um,Spot,Position,582
1172,um,Spot,Position,-468,um,Spot,Position,582
1196,um,Spot,Position,-445,um,Spot,Position,582
1247,um,Spot,Position,-425,um,Spot,Position,586
1266,um,Spot,Position,-376,um,Spot,Position,584
1286,um,Spot,Position,-334,um,Spot,Position,586
1363,um,Spot,Position,-306,um,Spot,Position,582
1051,um,Spot,Position,-622,um,Spot,Position,591
1082,um,Spot,Position,-602,um,Spot,Position,593
1165,um,Spot,Position,-557,um,Spot,Position,593
1172,um,Spot,Position,-520,um,Spot,Position,589
1216,um,Spot,Position,-509,um,Spot,Position,592
1269,um,Spot,Position,-470,um,Spot,Position,594
1285,um,Spot,Position,-424,um,Spot,Position,592
1356,um,Spot,Position,-392,um,Spot,Position,593
1319,um,Spot,Position,-375,um,Spot,Position,590
1412,um,Spot,Position,-337,um,Spot,Position,594
1069,um,Spot,Position,-676,um,Spot,Position,600
1047,um,Spot,Position,-669,um,Spot,Position,600
1025,um,Spot,Position,-655,um,Spot,Position,595
1091,um,Spot,Position,-644,um,Spot,Position,599
1109,um,Spot,Position,-620,um,Spot,Position,596
1197,um,Spot,Position,-600,um,Spot,Position,600
1284,um,Spot,Position,-527,um,Spot,Position,602
1316,um,Spot,Position,-478,um,Spot,Position,601
1343,um,Spot,Position,-447,um,Spot,Position,600
1373,um,Spot,Position,-443,um,Spot,Position,601
1386,um,Spot,Position,-404,um,Spot,Position,598
1339,um,Spot,Position,-398,um,Spot,Position,597
1438,um,Spot,Position,-352,um,Spot,Position,599
1164,um,Spot,Position,-637,um,Spot,Position,604
1162,um,Spot,Position,-607,um,Spot,Position,602
1243,um,Spot,Position,-600,um,Spot,Position,607
1206,um,Spot,Position,-571,um,Spot,Position,602
1323,um,Spot,Position,-514,um,Spot,Position,608
1368,um,Spot,Position,-483,um,Spot,Position,607
1395,um,Spot,Position,-459,um,Spot,Position,607
1399,um,Spot,Position,-420,um,Spot,Position,607
1421,um,Spot,Position,-385,um,Spot,Position,605
1382,um,Spot,Position,-377,um,Spot,Position,602
1216,um,Spot,Position,-676,um,Spot,Position,614
1186,um,Spot,Position,-665,um,Spot,Position,612
1231,um,Spot,Position,-658,um,Spot,Position,613
1214,um,Spot,Position,-638,um,Spot,Position,611
1280,um,Spot,Position,-615,um,Spot,Position,611
1308,um,Spot,Position,-584,um,Spot,Position,614
1363,um,Spot,Position,-547,um,Spot,Position,614
1385,um,Spot,Position,-517,um,Spot,Position,615
1355,um,Spot,Position,-512,um,Spot,Position,612
1442,um,Spot,Position,-443,um,Spot,Position,613
1276,um,Spot,Position,-676,um,Spot,Position,622
1318,um,Spot,Position,-625,um,Spot,Position,621
1348,um,Spot,Position,-564,um,Spot,Position,618
1445,um,Spot,Position,-532,um,Spot,Position,619
1423,um,Spot,Position,-504,um,Spot,Position,617
1335,um,Spot,Position,-676,um,Spot,Position,627
1309,um,Spot,Position,-655,um,Spot,Position,625
1343,um,Spot,Position,-642,um,Spot,Position,626
1397,um,Spot,Position,-633,um,Spot,Position,627
1361,um,Spot,Position,-626,um,Spot,Position,630
1410,um,Spot,Position,-613,um,Spot,Position,628
1368,um,Spot,Position,-611,um,Spot,Position,624
1375,um,Spot,Position,-676,um,Spot,Position,635
1443,um,Spot,Position,-646,um,Spot,Position,637
1518,um,Spot,Position,-282,um,Spot,Position,585
1488,um,Spot,Position,-260,um,Spot,Position,588
1456,um,Spot,Position,-317,um,Spot,Position,595
1469,um,Spot,Position,-371,um,Spot,Position,606
1465,um,Spot,Position,-405,um,Spot,Position,609
1461,um,Spot,Position,-511,um,Spot,Position,622
1497,um,Spot,Position,-606,um,Spot,Position,636
1475,um,Spot,Position,-563,um,Spot,Position,634
1512,um,Spot,Position,-575,um,Spot,Position,641
1494,um,Spot,Position,-537,um,Spot,Position,639
1473,um,Spot,Position,-662,um,Spot,Position,647
1518,um,Spot,Position,-676,um,Spot,Position,654
-399,um,Spot,Position,-248,um,Spot,Position,566
-422,um,Spot,Position,-225,um,Spot,Position,566
-402,um,Spot,Position,-216,um,Spot,Position,563
-448,um,Spot,Position,-188,um,Spot,Position,564
-481,um,Spot,Position,-183,um,Spot,Position,567
-500,um,Spot,Position,-119,um,Spot,Position,563
-555,um,Spot,Position,-27.8,um,Spot,Position,565
-581,um,Spot,Position,17.7,um,Spot,Position,564
-647,um,Spot,Position,23.8,um,Spot,Position,567
-560,um,Spot,Position,38.9,um,Spot,Position,562
-602,um,Spot,Position,52.6,um,Spot,Position,567
-563,um,Spot,Position,56,um,Spot,Position,561
-572,um,Spot,Position,113,um,Spot,Position,563
-630,um,Spot,Position,132,um,Spot,Position,563
-453,um,Spot,Position,-234,um,Spot,Position,570
-474,um,Spot,Position,-216,um,Spot,Position,570
-499,um,Spot,Position,-169,um,Spot,Position,568
-539,um,Spot,Position,-158,um,Spot,Position,568
-551,um,Spot,Position,-135,um,Spot,Position,572
-543,um,Spot,Position,-76.3,um,Spot,Position,570
-568,um,Spot,Position,-52.9,um,Spot,Position,568
-608,um,Spot,Position,-43.4,um,Spot,Position,571
-656,um,Spot,Position,-15.7,um,Spot,Position,572
-636,um,Spot,Position,6.17,um,Spot,Position,571
-631,um,Spot,Position,56,um,Spot,Position,570
-629,um,Spot,Position,97.2,um,Spot,Position,569
-642,um,Spot,Position,148,um,Spot,Position,570
-658,um,Spot,Position,165,um,Spot,Position,572
-486,um,Spot,Position,-247,um,Spot,Position,575
-529,um,Spot,Position,-241,um,Spot,Position,581
-560,um,Spot,Position,-211,um,Spot,Position,580
-528,um,Spot,Position,-207,um,Spot,Position,575
-580,um,Spot,Position,-164,um,Spot,Position,579
-581,um,Spot,Position,-107,um,Spot,Position,578
-644,um,Spot,Position,-81.8,um,Spot,Position,580
-622,um,Spot,Position,-63.5,um,Spot,Position,575
-657,um,Spot,Position,-56.2,um,Spot,Position,579
-676,um,Spot,Position,17.9,um,Spot,Position,577
-676,um,Spot,Position,87.2,um,Spot,Position,576
-676,um,Spot,Position,130,um,Spot,Position,576
-584,um,Spot,Position,-241,um,Spot,Position,587
-633,um,Spot,Position,-198,um,Spot,Position,587
-593,um,Spot,Position,-184,um,Spot,Position,583
-619,um,Spot,Position,-147,um,Spot,Position,584
-660,um,Spot,Position,-127,um,Spot,Position,588
-634,um,Spot,Position,-117,um,Spot,Position,587
-623,um,Spot,Position,-114,um,Spot,Position,586
-633,um,Spot,Position,-246,um,Spot,Position,592
-627,um,Spot,Position,-217,um,Spot,Position,594
-676,um,Spot,Position,-180,um,Spot,Position,594
-676,um,Spot,Position,-154,um,Spot,Position,591
-676,um,Spot,Position,-84.5,um,Spot,Position,593
-676,um,Spot,Position,-235,um,Spot,Position,599
1232,um,Spot,Position,-252,um,Spot,Position,565
1231,um,Spot,Position,-209,um,Spot,Position,561
1281,um,Spot,Position,-202,um,Spot,Position,566
1189,um,Spot,Position,-196,um,Spot,Position,564
1262,um,Spot,Position,-143,um,Spot,Position,560
1296,um,Spot,Position,-140,um,Spot,Position,562
1336,um,Spot,Position,-138,um,Spot,Position,565
1329,um,Spot,Position,-111,um,Spot,Position,563
1398,um,Spot,Position,-15,um,Spot,Position,561
1442,um,Spot,Position,69.7,um,Spot,Position,562
1424,um,Spot,Position,168,um,Spot,Position,562
1388,um,Spot,Position,-125,um,Spot,Position,573
1373,um,Spot,Position,-119,um,Spot,Position,571
1412,um,Spot,Position,-79.1,um,Spot,Position,569
1424,um,Spot,Position,-45,um,Spot,Position,569
1347,um,Spot,Position,-251,um,Spot,Position,579
1293,um,Spot,Position,-214,um,Spot,Position,577
1389,um,Spot,Position,-182,um,Spot,Position,576
1414,um,Spot,Position,-251,um,Spot,Position,583
1399,um,Spot,Position,-218,um,Spot,Position,583
1440,um,Spot,Position,-181,um,Spot,Position,585
1467,um,Spot,Position,122,um,Spot,Position,564
1480,um,Spot,Position,21.9,um,Spot,Position,569
1506,um,Spot,Position,69.5,um,Spot,Position,570
1512,um,Spot,Position,-111,um,Spot,Position,575
1469,um,Spot,Position,-83.4,um,Spot,Position,577
1500,um,Spot,Position,-23.8,um,Spot,Position,576
1511,um,Spot,Position,21.2,um,Spot,Position,576
1458,um,Spot,Position,-208,um,Spot,Position,591
1511,um,Spot,Position,-159,um,Spot,Position,589
-603,um,Spot,Position,179,um,Spot,Position,561
-622,um,Spot,Position,187,um,Spot,Position,566
-581,um,Spot,Position,190,um,Spot,Position,562
-639,um,Spot,Position,194,um,Spot,Position,564
-660,um,Spot,Position,198,um,Spot,Position,562
-601,um,Spot,Position,212,um,Spot,Position,563
-607,um,Spot,Position,255,um,Spot,Position,562
-602,um,Spot,Position,267,um,Spot,Position,562
-602,um,Spot,Position,303,um,Spot,Position,563
-570,um,Spot,Position,332,um,Spot,Position,563
-543,um,Spot,Position,355,um,Spot,Position,561
-575,um,Spot,Position,363,um,Spot,Position,564
-540,um,Spot,Position,427,um,Spot,Position,562
-585,um,Spot,Position,437,um,Spot,Position,563
-549,um,Spot,Position,455,um,Spot,Position,563
-551,um,Spot,Position,491,um,Spot,Position,563
-567,um,Spot,Position,499,um,Spot,Position,564
-524,um,Spot,Position,498,um,Spot,Position,563
-494,um,Spot,Position,531,um,Spot,Position,564
-482,um,Spot,Position,562,um,Spot,Position,561
-475,um,Spot,Position,592,um,Spot,Position,562
-660,um,Spot,Position,222,um,Spot,Position,571
-666,um,Spot,Position,284,um,Spot,Position,573
-644,um,Spot,Position,324,um,Spot,Position,572
-607,um,Spot,Position,346,um,Spot,Position,568
-640,um,Spot,Position,349,um,Spot,Position,570
-627,um,Spot,Position,385,um,Spot,Position,570
-566,um,Spot,Position,401,um,Spot,Position,569
-609,um,Spot,Position,421,um,Spot,Position,569
-628,um,Spot,Position,425,um,Spot,Position,572
-594,um,Spot,Position,484,um,Spot,Position,571
-579,um,Spot,Position,511,um,Spot,Position,568
-626,um,Spot,Position,536,um,Spot,Position,568
-572,um,Spot,Position,539,um,Spot,Position,570
-542,um,Spot,Position,541,um,Spot,Position,568
-557,um,Spot,Position,560,um,Spot,Position,569
-533,um,Spot,Position,575,um,Spot,Position,568
-668,um,Spot,Position,322,um,Spot,Position,579
-651,um,Spot,Position,385,um,Spot,Position,577
-639,um,Spot,Position,440,um,Spot,Position,575
-669,um,Spot,Position,473,um,Spot,Position,580
-653,um,Spot,Position,480,um,Spot,Position,577
-618,um,Spot,Position,487,um,Spot,Position,575
-658,um,Spot,Position,510,um,Spot,Position,580
-626,um,Spot,Position,513,um,Spot,Position,577
-642,um,Spot,Position,548,um,Spot,Position,579
-587,um,Spot,Position,589,um,Spot,Position,574
-668,um,Spot,Position,534,um,Spot,Position,588
-652,um,Spot,Position,583,um,Spot,Position,582
-626,um,Spot,Position,590,um,Spot,Position,584
1400,um,Spot,Position,550,um,Spot,Position,561
1521,um,Spot,Position,266,um,Spot,Position,566
1520,um,Spot,Position,386,um,Spot,Position,562
1520,um,Spot,Position,425,um,Spot,Position,567
1503,um,Spot,Position,438,um,Spot,Position,562
1521,um,Spot,Position,443,um,Spot,Position,563
1490,um,Spot,Position,476,um,Spot,Position,565
1448,um,Spot,Position,518,um,Spot,Position,561
1499,um,Spot,Position,496,um,Spot,Position,567
1520,um,Spot,Position,556,um,Spot,Position,574
1481,um,Spot,Position,515,um,Spot,Position,577
-496,um,Spot,Position,600,um,Spot,Position,563
-466,um,Spot,Position,615,um,Spot,Position,561
-487,um,Spot,Position,654,um,Spot,Position,567
-443,um,Spot,Position,692,um,Spot,Position,561
-473,um,Spot,Position,721,um,Spot,Position,566
-410,um,Spot,Position,751,um,Spot,Position,560
-459,um,Spot,Position,761,um,Spot,Position,566
-393,um,Spot,Position,823,um,Spot,Position,564
-409,um,Spot,Position,828,um,Spot,Position,565
-353,um,Spot,Position,830,um,Spot,Position,561
-286,um,Spot,Position,869,um,Spot,Position,562
-336,um,Spot,Position,878,um,Spot,Position,565
-380,um,Spot,Position,886,um,Spot,Position,567
-354,um,Spot,Position,898,um,Spot,Position,566
-263,um,Spot,Position,914,um,Spot,Position,560
-267,um,Spot,Position,936,um,Spot,Position,564
-436,um,Spot,Position,1013,um,Spot,Position,567
-577,um,Spot,Position,613,um,Spot,Position,572
-530,um,Spot,Position,618,um,Spot,Position,568
-528,um,Spot,Position,649,um,Spot,Position,569
-528,um,Spot,Position,687,um,Spot,Position,570
-483,um,Spot,Position,693,um,Spot,Position,571
-513,um,Spot,Position,703,um,Spot,Position,568
-551,um,Spot,Position,707,um,Spot,Position,573
-498,um,Spot,Position,744,um,Spot,Position,569
-504,um,Spot,Position,786,um,Spot,Position,573
-489,um,Spot,Position,804,um,Spot,Position,573
-470,um,Spot,Position,813,um,Spot,Position,570
-444,um,Spot,Position,829,um,Spot,Position,573
-421,um,Spot,Position,845,um,Spot,Position,571
-451,um,Spot,Position,848,um,Spot,Position,572
-416,um,Spot,Position,863,um,Spot,Position,571
-394,um,Spot,Position,862,um,Spot,Position,568
-395,um,Spot,Position,914,um,Spot,Position,572
-320,um,Spot,Position,929,um,Spot,Position,569
-399,um,Spot,Position,933,um,Spot,Position,569
-283,um,Spot,Position,987,um,Spot,Position,571
-599,um,Spot,Position,643,um,Spot,Position,577
-574,um,Spot,Position,653,um,Spot,Position,576
-558,um,Spot,Position,664,um,Spot,Position,577
-585,um,Spot,Position,673,um,Spot,Position,578
-663,um,Spot,Position,693,um,Spot,Position,579
-593,um,Spot,Position,702,um,Spot,Position,579
-589,um,Spot,Position,751,um,Spot,Position,574
-526,um,Spot,Position,759,um,Spot,Position,575
-556,um,Spot,Position,775,um,Spot,Position,577
-520,um,Spot,Position,809,um,Spot,Position,578
-499,um,Spot,Position,843,um,Spot,Position,579
-434,um,Spot,Position,891,um,Spot,Position,575
-439,um,Spot,Position,933,um,Spot,Position,579
-384,um,Spot,Position,955,um,Spot,Position,578
-402,um,Spot,Position,963,um,Spot,Position,579
-295,um,Spot,Position,963,um,Spot,Position,576
-393,um,Spot,Position,987,um,Spot,Position,578
-363,um,Spot,Position,988,um,Spot,Position,578
-324,um,Spot,Position,995,um,Spot,Position,575
-405,um,Spot,Position,1007,um,Spot,Position,576
-669,um,Spot,Position,610,um,Spot,Position,586
-635,um,Spot,Position,664,um,Spot,Position,582
-626,um,Spot,Position,703,um,Spot,Position,586
-609,um,Spot,Position,724,um,Spot,Position,583
-545,um,Spot,Position,860,um,Spot,Position,587
-486,um,Spot,Position,880,um,Spot,Position,582
-468,um,Spot,Position,915,um,Spot,Position,583
-423,um,Spot,Position,964,um,Spot,Position,582
-560,um,Spot,Position,972,um,Spot,Position,584
-460,um,Spot,Position,971,um,Spot,Position,584
-663,um,Spot,Position,659,um,Spot,Position,590
-649,um,Spot,Position,729,um,Spot,Position,592
-665,um,Spot,Position,739,um,Spot,Position,592
-636,um,Spot,Position,774,um,Spot,Position,592
-596,um,Spot,Position,794,um,Spot,Position,589
-602,um,Spot,Position,818,um,Spot,Position,593
-570,um,Spot,Position,832,um,Spot,Position,589
-579,um,Spot,Position,859,um,Spot,Position,594
-504,um,Spot,Position,937,um,Spot,Position,591
-497,um,Spot,Position,958,um,Spot,Position,593
-485,um,Spot,Position,996,um,Spot,Position,591
-457,um,Spot,Position,1001,um,Spot,Position,590
-628,um,Spot,Position,824,um,Spot,Position,600
-525,um,Spot,Position,876,um,Spot,Position,597
-581,um,Spot,Position,899,um,Spot,Position,598
-558,um,Spot,Position,954,um,Spot,Position,599
-665,um,Spot,Position,848,um,Spot,Position,608
-633,um,Spot,Position,879,um,Spot,Position,606
-636,um,Spot,Position,922,um,Spot,Position,608
-589,um,Spot,Position,921,um,Spot,Position,602
-614,um,Spot,Position,958,um,Spot,Position,608
-567,um,Spot,Position,985,um,Spot,Position,603
-666,um,Spot,Position,896,um,Spot,Position,613
-625,um,Spot,Position,977,um,Spot,Position,613
-621,um,Spot,Position,1002,um,Spot,Position,614
-591,um,Spot,Position,1021,um,Spot,Position,612
-666,um,Spot,Position,932,um,Spot,Position,617
-223,um,Spot,Position,938,um,Spot,Position,561
-236,um,Spot,Position,955,um,Spot,Position,563
-216,um,Spot,Position,972,um,Spot,Position,563
-192,um,Spot,Position,971,um,Spot,Position,563
-183,um,Spot,Position,982,um,Spot,Position,563
-143,um,Spot,Position,988,um,Spot,Position,560
-196,um,Spot,Position,1008,um,Spot,Position,566
-251,um,Spot,Position,1000,um,Spot,Position,568
-232,um,Spot,Position,1017,um,Spot,Position,571
1403,um,Spot,Position,681,um,Spot,Position,562
1410,um,Spot,Position,734,um,Spot,Position,566
1365,um,Spot,Position,762,um,Spot,Position,560
1347,um,Spot,Position,788,um,Spot,Position,560
1310,um,Spot,Position,842,um,Spot,Position,566
1280,um,Spot,Position,860,um,Spot,Position,562
1270,um,Spot,Position,905,um,Spot,Position,561
1171,um,Spot,Position,979,um,Spot,Position,567
1117,um,Spot,Position,999,um,Spot,Position,561
1127,um,Spot,Position,1022,um,Spot,Position,563
1389,um,Spot,Position,808,um,Spot,Position,569
1321,um,Spot,Position,901,um,Spot,Position,572
1269,um,Spot,Position,937,um,Spot,Position,569
1293,um,Spot,Position,953,um,Spot,Position,572
1213,um,Spot,Position,967,um,Spot,Position,567
1193,um,Spot,Position,1021,um,Spot,Position,572
1436,um,Spot,Position,802,um,Spot,Position,575
1414,um,Spot,Position,838,um,Spot,Position,577
1424,um,Spot,Position,859,um,Spot,Position,578
1354,um,Spot,Position,947,um,Spot,Position,579
1296,um,Spot,Position,983,um,Spot,Position,577
1333,um,Spot,Position,984,um,Spot,Position,577
1270,um,Spot,Position,992,um,Spot,Position,576
1445,um,Spot,Position,878,um,Spot,Position,585
1432,um,Spot,Position,921,um,Spot,Position,587
1394,um,Spot,Position,939,um,Spot,Position,583
1313,um,Spot,Position,1008,um,Spot,Position,583
1352,um,Spot,Position,1009,um,Spot,Position,587
1462,um,Spot,Position,670,um,Spot,Position,566
1523,um,Spot,Position,806,um,Spot,Position,566
1512,um,Spot,Position,599,um,Spot,Position,569
1482,um,Spot,Position,692,um,Spot,Position,569
1455,um,Spot,Position,730,um,Spot,Position,571
1460,um,Spot,Position,767,um,Spot,Position,572
1500,um,Spot,Position,663,um,Spot,Position,575
1518,um,Spot,Position,710,um,Spot,Position,578
1489,um,Spot,Position,758,um,Spot,Position,577
1512,um,Spot,Position,777,um,Spot,Position,580
1454,um,Spot,Position,834,um,Spot,Position,577
1519,um,Spot,Position,647,um,Spot,Position,584
1480,um,Spot,Position,851,um,Spot,Position,585
1529,um,Spot,Position,949,um,Spot,Position,594
1494,um,Spot,Position,970,um,Spot,Position,594
1493,um,Spot,Position,998,um,Spot,Position,607
1506,um,Spot,Position,1013,um,Spot,Position,611
-282,um,Spot,Position,1029,um,Spot,Position,576
-340,um,Spot,Position,1031,um,Spot,Position,581
-374,um,Spot,Position,1043,um,Spot,Position,585
-282,um,Spot,Position,1046,um,Spot,Position,583
-295,um,Spot,Position,1084,um,Spot,Position,583
-269,um,Spot,Position,1093,um,Spot,Position,584
